Year,Series,Sexo,Grupo de edad,Entidad federativa,Aguascalientes,Baja California,Baja California Sur,Campeche,Coahuila de Zaragoza,Colima,Chiapas,Chihuahua,Ciudad de México,Durango,Guanajuato,Guerrero,Hidalgo,Jalisco,México,Michoacán de Ocampo,Morelos,Nayarit,Nuevo León,Oaxaca,Puebla,Querétaro,Quintana Roo,San Luis Potosí,Sinaloa,Sonora,Tabasco,Tamaulipas,Tlaxcala,Veracruz de Ignacio de la Llave,Yucatán,Zacatecas,GeoCode,Value
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Bartolomé Yucuañe,,,,,,,,,,,,,"	20119",98.21750663
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Bartolomé Zoogocho,,,,,,,,,,,,,"	20120",79.36601307
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Bartolo Soyaltepec,,,,,,,,,,,,,"	20121",91.55329949
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Bartolo Yautepec,,,,,,,,,,,,,"	20122",91.06825939
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Bernardo Mixtepec,,,,,,,,,,,,,"	20123",87.72541306
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Blas Atempa,,,,,,,,,,,,,"	20124",76.66771543
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Carlos Yautepec,,,,,,,,,,,,,"	20125",90.72391463
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Cristóbal Amatlán,,,,,,,,,,,,,"	20126",98.42769608
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Cristóbal Amoltepec,,,,,,,,,,,,,"	20127",94.68554095
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Cristóbal Lachirioag,,,,,,,,,,,,,"	20128",79.84215886
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Cristóbal Suchixtlahuaca,,,,,,,,,,,,,"	20129",71.66315789
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Dionisio del Mar,,,,,,,,,,,,,"	20130",85.65614655
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Dionisio Ocotepec,,,,,,,,,,,,,"	20131",82.78634127
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Dionisio Ocotlán,,,,,,,,,,,,,"	20132",62.226254
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Esteban Atatlahuca,,,,,,,,,,,,,"	20133",96.52767528
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Felipe Jalapa de Díaz,,,,,,,,,,,,,"	20134",94.38827151
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Felipe Tejalápam,,,,,,,,,,,,,"	20135",68.21258988
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Felipe Usila,,,,,,,,,,,,,"	20136",94.40721454
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Francisco Cahuacuá,,,,,,,,,,,,,"	20137",96.80600462
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Francisco Cajonos,,,,,,,,,,,,,"	20138",93.37343358
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Francisco Chapulapa,,,,,,,,,,,,,"	20139",95.9813278
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Francisco Chindúa,,,,,,,,,,,,,"	20140",ND
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Francisco del Mar,,,,,,,,,,,,,"	20141",88.15121699
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Francisco Huehuetlán,,,,,,,,,,,,,"	20142",96.64036077
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Francisco Ixhuatán,,,,,,,,,,,,,"	20143",80.67944579
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Francisco Jaltepetongo,,,,,,,,,,,,,"	20144",93.71176471
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Francisco Lachigoló,,,,,,,,,,,,,"	20145",62.14080366
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Francisco Logueche,,,,,,,,,,,,,"	20146",95.05905512
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Francisco Nuxaño,,,,,,,,,,,,,"	20147",91.7
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Francisco Ozolotepec,,,,,,,,,,,,,"	20148",98.40378549
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Francisco Sola,,,,,,,,,,,,,"	20149",76.95220126
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Francisco Telixtlahuaca,,,,,,,,,,,,,"	20150",66.83363262
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Francisco Teopan,,,,,,,,,,,,,"	20151",97.8037037
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Francisco Tlapancingo,,,,,,,,,,,,,"	20152",95.24125133
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Gabriel Mixtepec,,,,,,,,,,,,,"	20153",83.88660265
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Ildefonso Amatlán,,,,,,,,,,,,,"	20154",94.61134356
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Ildefonso Sola,,,,,,,,,,,,,"	20155",90.38940092
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Ildefonso Villa Alta,,,,,,,,,,,,,"	20156",84.16570654
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Jacinto Amilpas,,,,,,,,,,,,,"	20157",42.8991839
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Jacinto Tlacotepec,,,,,,,,,,,,,"	20158",96.01417722
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Jerónimo Coatlán,,,,,,,,,,,,,"	20159",96.70255915
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Jerónimo Silacayoapilla,,,,,,,,,,,,,"	20160",69.97200622
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Jerónimo Sosola,,,,,,,,,,,,,"	20161",92.48074427
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Jerónimo Taviche,,,,,,,,,,,,,"	20162",90.88684504
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Jerónimo Tecóatl,,,,,,,,,,,,,"	20163",89.25892232
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Jorge Nuchita,,,,,,,,,,,,,"	20164",92.89711265
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San José Ayuquila,,,,,,,,,,,,,"	20165",84.08238173
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San José Chiltepec,,,,,,,,,,,,,"	20166",69.21833053
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San José del Peñasco,,,,,,,,,,,,,"	20167",91.95789474
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San José Estancia Grande,,,,,,,,,,,,,"	20168",68.21364653
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San José Independencia,,,,,,,,,,,,,"	20169",92.75106564
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San José Lachiguiri,,,,,,,,,,,,,"	20170",97.82474615
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San José Tenango,,,,,,,,,,,,,"	20171",95.37589389
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Juan Achiutla,,,,,,,,,,,,,"	20172",90.16201117
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Juan Atepec,,,,,,,,,,,,,"	20173",94.71013354
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Ánimas Trujano,,,,,,,,,,,,,"	20174",55.44536424
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Juan Bautista Atatlahuca,,,,,,,,,,,,,"	20175",95.72182596
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Juan Bautista Coixtlahuaca,,,,,,,,,,,,,"	20176",86.4149843
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Juan Bautista Cuicatlán,,,,,,,,,,,,,"	20177",78.38793483
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Juan Bautista Guelache,,,,,,,,,,,,,"	20178",45.69214974
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Juan Bautista Jayacatlán,,,,,,,,,,,,,"	20179",92.81500364
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Juan Bautista Lo de Soto,,,,,,,,,,,,,"	20180",59.09388275
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Juan Bautista Suchitepec,,,,,,,,,,,,,"	20181",89.39318885
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Juan Bautista Tlacoatzintepec,,,,,,,,,,,,,"	20182",97.49951923
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Juan Bautista Tlachichilco,,,,,,,,,,,,,"	20183",95.78475712
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Juan Bautista Tuxtepec,,,,,,,,,,,,,"	20184",60.48810063
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Juan Cacahuatepec,,,,,,,,,,,,,"	20185",84.13319672
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Juan Cieneguilla,,,,,,,,,,,,,"	20186",79.13846154
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Juan Coatzóspam,,,,,,,,,,,,,"	20187",97.25185185
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Juan Colorado,,,,,,,,,,,,,"	20188",82.65022645
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Juan Comaltepec,,,,,,,,,,,,,"	20189",98.22041763
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Juan Cotzocón,,,,,,,,,,,,,"	20190",73.32928338
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Juan Chicomezúchil,,,,,,,,,,,,,"	20191",63.2019544
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Juan Chilateca,,,,,,,,,,,,,"	20192",49.58351568
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Juan del Estado,,,,,,,,,,,,,"	20193",78.86844526
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Juan del Río,,,,,,,,,,,,,"	20194",83.65820643
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Juan Diuxi,,,,,,,,,,,,,"	20195",88.77244898
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Juan Evangelista Analco,,,,,,,,,,,,,"	20196",88.28152493
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Juan Guelavía,,,,,,,,,,,,,"	20197",86.30644605
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Juan Guichicovi,,,,,,,,,,,,,"	20198",75.07281552
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Juan Ihualtepec,,,,,,,,,,,,,"	20199",96.86491557
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Juan Juquila Mixes,,,,,,,,,,,,,"	20200",92.5263623
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Juan Juquila Vijanos,,,,,,,,,,,,,"	20201",95.00168539
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Juan Lachao,,,,,,,,,,,,,"	20202",85.99403484
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Juan Lachigalla,,,,,,,,,,,,,"	20203",97.47589777
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Juan Lajarcia,,,,,,,,,,,,,"	20204",91.29044118
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Juan Lalana,,,,,,,,,,,,,"	20205",93.37014141
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Juan de los Cués,,,,,,,,,,,,,"	20206",78.06219018
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Juan Mazatlán,,,,,,,,,,,,,"	20207",85.13825182
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Juan Mixtepec -Dto. 08 -,,,,,,,,,,,,,"	20208",88.46405099
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Juan Mixtepec -Dto. 26 -,,,,,,,,,,,,,"	20209",95.82135922
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Juan Ñumí,,,,,,,,,,,,,"	20210",96.19869582
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Juan Ozolotepec,,,,,,,,,,,,,"	20211",99.47061443
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Juan Petlapa,,,,,,,,,,,,,"	20212",98.27554745
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Juan Quiahije,,,,,,,,,,,,,"	20213",93.75472649
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Juan Quiotepec,,,,,,,,,,,,,"	20214",94.69615164
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Juan Sayultepec,,,,,,,,,,,,,"	20215",57.43792633
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Juan Tabaá,,,,,,,,,,,,,"	20216",95.27460169
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Juan Tamazola,,,,,,,,,,,,,"	20217",97.64952741
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Juan Teita,,,,,,,,,,,,,"	20218",99.07300885
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Juan Teitipac,,,,,,,,,,,,,"	20219",91.18398994
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Juan Tepeuxila,,,,,,,,,,,,,"	20220",97.47572816
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Juan Teposcolula,,,,,,,,,,,,,"	20221",82.26058325
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Juan Yaeé,,,,,,,,,,,,,"	20222",93.94373593
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Juan Yatzona,,,,,,,,,,,,,"	20223",93.83138173
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Juan Yucuita,,,,,,,,,,,,,"	20224",72.25616698
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Lorenzo,,,,,,,,,,,,,"	20225",89.5338065
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Lorenzo Albarradas,,,,,,,,,,,,,"	20226",85.17735125
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Lorenzo Cacaotepec,,,,,,,,,,,,,"	20227",51.19578208
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Lorenzo Cuaunecuiltitla,,,,,,,,,,,,,"	20228",98.5
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Lorenzo Texmelúcan,,,,,,,,,,,,,"	20229",99.13014848
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Lorenzo Victoria,,,,,,,,,,,,,"	20230",74.16858238
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Lucas Camotlán,,,,,,,,,,,,,"	20231",95.13188832
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Lucas Ojitlán,,,,,,,,,,,,,"	20232",94.03647001
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Lucas Quiaviní,,,,,,,,,,,,,"	20233",86.86683739
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Lucas Zoquiápam,,,,,,,,,,,,,"	20234",96.84230307
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Luis Amatlán,,,,,,,,,,,,,"	20235",93.03865493
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Marcial Ozolotepec,,,,,,,,,,,,,"	20236",97.88266465
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Marcos Arteaga,,,,,,,,,,,,,"	20237",70.59359191
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Martín de los Cansecos,,,,,,,,,,,,,"	20238",90.32097004
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Martín Huamelúlpam,,,,,,,,,,,,,"	20239",84.33609959
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Martín Itunyoso,,,,,,,,,,,,,"	20240",96.57388889
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Martín Lachilá,,,,,,,,,,,,,"	20241",81.19381443
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Martín Peras,,,,,,,,,,,,,"	20242",99.35225757
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Martín Tilcajete,,,,,,,,,,,,,"	20243",58.10586124
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Martín Toxpalan,,,,,,,,,,,,,"	20244",85.76005587
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Martín Zacatepec,,,,,,,,,,,,,"	20245",81.29317607
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Mateo Cajonos,,,,,,,,,,,,,"	20246",95.04385965
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,Capulálpam de Méndez,,,,,,,,,,,,,"	20247",45.83320923
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Mateo del Mar,,,,,,,,,,,,,"	20248",93.25245043
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Mateo Yoloxochitlán,,,,,,,,,,,,,"	20249",94.01142681
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Mateo Etlatongo,,,,,,,,,,,,,"	20250",80.46660305
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Mateo Nejápam,,,,,,,,,,,,,"	20251",96.27433628
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Mateo Peñasco,,,,,,,,,,,,,"	20252",95.87359263
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Mateo Piñas,,,,,,,,,,,,,"	20253",91.08554729
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Mateo Río Hondo,,,,,,,,,,,,,"	20254",91.67733333
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Mateo Sindihui,,,,,,,,,,,,,"	20255",92.95657078
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Mateo Tlapiltepec,,,,,,,,,,,,,"	20256",91.16587678
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Melchor Betaza,,,,,,,,,,,,,"	20257",94.92798111
2015,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,San Miguel Achiutla,,,,,,,,,,,,,"	20258",94.79041916
